Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.093625493,-22.19392014,-1.220970392,0.66134572,22.23731634
2.101651472,-21.53149605,-0.039480925,-1.228379369,21.56654346
2.10967745,-20.04800224,0.980858088,-2.473718643,20.22384139
2.117703429,-18.36528778,1.497374535,-3.099917889,18.68516569
2.125759924,-16.33558083,1.942637444,-3.24241972,16.76718005
2.133785903,-14.1906786,2.442121267,-2.87234211,14.68297192
2.141811881,-12.01674843,3.0797894,-2.193919897,12.59764383
2.14983786,-9.623960495,4.18913269,-0.970785379,10.54096165
2.157863838,-7.41758585,5.460669041,0.608849526,9.230936245
2.165920334,-4.060481071,7.955213547,3.646107197,9.647125313
2.173946312,-0.42866993,11.86687851,7.350491524,13.96553934
2.181972291,3.124254227,15.91577339,10.76438141,19.46650236
2.189998269,6.357089043,19.28703117,13.84955215,24.58072919
2.198054765,8.141470909,21.44428635,16.51114464,28.26232232
2.206080744,7.74868679,22.54435349,18.63592339,30.25867911
2.214106722,5.781625748,23.00702286,18.97247505,30.37606141
2.2221327,3.927937031,23.79332542,19.085783,30.75415642
2.230158679,3.855009079,23.56340027,19.92511559,31.0983144
2.238215174,5.804494381,23.87401009,23.22938919,33.81220245
2.246241152,10.13253307,24.44411659,30.91041565,40.68951779
2.254267131,17.13747978,22.8903389,40.61414337,49.67060972
2.26229311,24.5976429,19.00458717,50.22578049,59.06646591
2.270319088,30.97377014,13.31770515,57.27367401,66.46058563
2.278375583,35.56288528,8.213113785,60.39363861,70.56603739
2.286401562,37.87379456,2.741158247,58.67950439,69.89436672
2.29442754,39.54127502,-1.284092665,52.20780563,65.50432271
2.302453519,39.26866913,-3.782443523,42.88182449,58.2682257
2.310510015,36.50988007,-6.282313824,32.71399307,49.42311354
2.318535993,32.22358704,-8.509061813,23.2443943,40.63330605
2.326561971,28.38829422,-10.86888123,16.25763702,34.47228727
2.33458795,24.43634033,-12.47663307,9.743600845,29.1159554
2.342613928,21.06275558,-12.90544128,4.883005619,25.18002842
2.350670424,18.36864662,-12.42816353,1.207757473,22.21092311
2.358696403,16.02287865,-11.70464325,-1.5817523,19.90560861
2.366722381,13.78036499,-10.72162437,-3.487216949,17.80484121
2.374748359,11.2002039,-9.681713104,-5.620717525,15.83580126
2.382804855,9.16709137,-8.881367683,-7.745484352,14.93006309
2.390830834,7.229735374,-8.085906982,-9.41047287,14.35994307
2.398856812,5.512292385,-6.996785641,-10.62654781,13.86592568
2.406882791,3.987935066,-6.217563629,-11.52776527,13.69127809
2.414939285,2.178210258,-5.80365181,-12.25760651,13.73593432
2.422965264,0.418783188,-5.931714058,-12.07335949,13.45832903
2.430991242,-1.08190012,-6.61545372,-10.81494141,12.72390244
2.439017221,-2.192541599,-7.659327984,-9.132464409,12.11917695
2.447073717,-3.002311707,-8.518913269,-7.498381615,11.73931368
