"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.908664861E1,9.624311924E-1,-7.766136527E-1,-4.302822590E0,4.477017401E0
2.909467460E1,2.741921186E0,-1.730549574E0,-1.727640629E0,3.673918312E0
2.910270058E1,4.012210369E0,-1.801558852E0,7.863922119E-1,4.467869633E0
2.911072657E1,4.549295902E0,-2.466600895E0,3.459503174E0,6.224819306E0
2.911878307E1,4.507242203E0,-3.107083797E0,5.701150894E0,7.903943542E0
2.912680906E1,4.652095795E0,-3.447413683E0,8.262709618E0,1.008955037E1
2.913483504E1,5.753508091E0,-4.258731365E0,9.610664368E0,1.198351024E1
2.914286103E1,6.951764107E0,-4.412684917E0,9.831940651E0,1.282442472E1
2.915091753E1,7.181522369E0,-5.236845970E0,9.362780571E0,1.290970485E1
2.915894351E1,7.151491642E0,-6.208365440E0,8.678489685E0,1.284538117E1
2.916696950E1,6.726615429E0,-6.527245045E0,7.923747063E0,1.227346938E1
2.917499548E1,5.615774155E0,-5.944706917E0,6.390548706E0,1.037861130E1
2.918305199E1,4.749117374E0,-4.667401791E0,4.949591637E0,8.296819432E0
2.919107797E1,4.143308640E0,-3.050110579E0,3.216743469E0,6.067752432E0
2.919910396E1,3.615225792E0,-1.523205280E0,1.170234680E0,4.093832075E0
2.920716046E1,3.172555685E0,2.079056203E-1,-6.011743546E-1,3.235698522E0
2.921518644E1,2.600266695E0,1.563044786E0,-2.662810802E0,4.036713671E0
2.922321243E1,2.071973801E0,2.418814898E0,-4.214886665E0,5.282897930E0
2.923123842E1,1.569738150E0,3.105085135E0,-5.171581745E0,6.233048155E0
2.923929492E1,1.382156491E0,3.534929276E0,-5.753630161E0,6.892774592E0
2.924738194E1,9.791711569E-1,3.822654247E0,-6.164801598E0,7.319579249E0
2.925540792E1,8.531472683E-1,3.960346699E0,-6.637375832E0,7.776050679E0
2.926346442E1,8.891818523E-1,3.631088257E0,-6.881314278E0,7.831215262E0
2.927149041E1,4.383816421E-1,3.353310108E0,-6.853084564E0,7.642096256E0
2.927951640E1,1.733990014E-1,3.431745529E0,-6.595498085E0,7.436903897E0
2.928754238E1,-1.204640865E-1,3.570351839E0,-6.278774738E0,7.223914179E0
2.929559888E1,-6.378126144E-1,3.638970613E0,-6.338641167E0,7.336707974E0
2.930362487E1,-9.226720929E-1,4.137806892E0,-6.321069241E0,7.611089673E0
2.931165085E1,-1.432351947E0,4.492543697E0,-6.241328239E0,7.822324409E0
2.931967684E1,-1.216618896E0,4.522700310E0,-6.462343216E0,7.981031228E0
2.932770282E1,-3.938143253E-1,4.078635693E0,-6.528834343E0,7.708179857E0
2.933575932E1,1.874721050E-1,3.224239588E0,-6.461620331E0,7.223808138E0
2.934378531E1,1.990100145E-1,2.563910723E0,-5.844827175E0,6.385549928E0
2.935181130E1,-1.483392715E-2,1.928765655E0,-5.021865845E0,5.379543992E0
2.935983728E1,-5.281717777E-1,1.417386532E0,-4.603372574E0,4.845512260E0
2.936789378E1,-1.043116689E0,1.630452275E0,-4.422123909E0,4.827177945E0
2.937591977E1,-1.643057346E0,2.067119122E0,-4.381707191E0,5.115855434E0
2.938394575E1,-1.954127312E0,2.386569023E0,-4.502209663E0,5.457491833E0
2.939197174E1,-1.753643513E0,3.520661592E0,-4.313896179E0,5.837809852E0
2.939999772E1,-1.333526134E0,4.026695728E0,-3.428144932E0,5.453874596E0
2.940805423E1,-4.083652496E-1,3.352109194E0,6.679658890E0,7.484733870E0
2.941608021E1,2.105248451E0,9.111350179E-1,7.526271820E0,7.868100506E0
2.942410620E1,9.320788383E-1,-7.778587341E-1,3.398072243E0,3.608424883E0
2.943213218E1,-1.731688976E-1,-3.864244819E-1,5.145694733E0,5.163088768E0
2.944015817E1,6.352758408E-1,5.811259151E-1,6.222165108E0,6.281450577E0
2.944821467E1,3.007064819E0,1.397927165E0,8.066329002E0,8.721370463E0
2.945624066E1,6.780397892E0,2.056142330E0,8.146669388E0,1.079674668E1
2.946426664E1,9.880337715E0,2.653762341E0,7.474289894E0,1.266998569E1
2.947229262E1,8.805416107E0,1.987767816E0,6.349652290E0,1.103651475E1
2.948031861E1,7.617866516E0,3.226935863E-2,6.218322754E0,9.833639684E0
2.948837511E1,6.302203178E0,-7.684504986E-1,7.329443932E0,9.696856677E0
2.949640110E1,5.598958969E0,-2.431404114E0,8.217501640E0,1.023657173E1
2.950442708E1,2.949331760E0,-2.627870083E0,6.954351425E0,7.997953660E0
2.951245307E1,4.312014580E-2,-2.003193855E0,6.488049507E0,6.790392579E0
2.952047905E1,-7.651450634E-1,-8.982228041E-1,6.918558121E0,7.018454078E0
2.952853556E1,-5.883731842E-1,1.441047192E-1,6.245717049E0,6.275024353E0
2.953656154E1,-9.677655697E-1,1.457271576E0,4.445344925E0,4.777164655E0
2.954458753E1,-4.824111462E-1,2.366092443E0,2.369446754E0,3.383103884E0
2.955264403E1,1.345941305E0,2.576401711E0,-7.878284454E-1,3.011656924E0
2.956067001E1,3.968764067E0,2.354508877E0,-3.139121056E0,5.581118281E0
2.956869600E1,5.334134102E0,1.795883656E0,-4.341129303E0,7.107994678E0
2.957672198E1,6.223236084E0,6.683447361E-1,-5.120453835E0,8.086680377E0
2.958477849E1,7.271933556E0,8.508418798E-1,-5.304465294E0,9.041144927E0
2.959280447E1,5.977578163E0,1.951013684E0,1.431776047E0,6.448866392E0
2.960083046E1,5.758448601E0,4.285210371E-1,1.252805710E0,5.908712441E0
2.960885644E1,6.676002979E0,-6.977416277E-1,-4.716613293E0,8.203797908E0
2.961691294E1,6.684627533E0,-1.927717924E0,-6.425490856E0,9.470336551E0
2.962493893E1,6.365474701E0,-2.896652699E0,-5.711691856E0,9.029578555E0
2.963296492E1,5.579823494E0,-3.351040125E0,-5.424056053E0,8.472560664E0
2.964099090E1,4.362000465E0,-3.569058418E0,-5.163952351E0,7.644058473E0
2.964904740E1,3.414231777E0,-3.224303722E0,-5.390498638E0,7.149166993E0
2.965707339E1,3.252525330E0,-2.738854170E0,-5.615103722E0,7.043410608E0
2.966509937E1,3.991045475E0,-3.007931232E0,-6.424527168E0,8.139449835E0
2.967312536E1,5.232560158E0,-3.259257317E0,-6.697063923E0,9.102368332E0
2.968118186E1,5.971907139E0,-2.670975447E0,-6.693403244E0,9.359456806E0
2.968920785E1,5.926990509E0,-1.974528432E0,-7.130648613E0,9.480196657E0
2.969723383E1,5.693248272E0,-4.505957365E-1,-6.637366295E0,8.756183172E0
2.970525982E1,5.051536560E0,1.996803761E0,-5.265292645E0,7.564955618E0
2.971328580E1,4.352493286E0,3.178167582E0,-5.838871956E0,7.945902888E0
2.972134230E1,3.426043510E0,3.505938768E0,-3.749568939E0,6.171600118E0
2.972936829E1,3.387552500E0,4.455698013E0,-2.329590797E0,6.062652061E0
2.973739427E1,3.314758301E0,6.544985771E0,1.827363968E-1,7.338791040E0
2.974542026E1,4.764046192E0,4.092846870E0,1.549531937E0,6.469047909E0
2.975344624E1,6.040109158E0,2.864357829E-1,1.413636208E0,6.209938117E0
2.976150275E1,7.317986488E0,-3.929175436E-1,1.762168884E0,7.537410007E0
2.976952873E1,7.443993092E0,-3.913274109E-1,2.535636902E0,7.873730043E0
2.977755472E1,8.300458908E0,-5.454502702E-1,5.113276482E0,9.764257804E0
2.978558070E1,9.156777382E0,-1.715006232E0,9.319270134E0,1.317712466E1
2.979360669E1,9.304247856E0,-3.107260227E0,1.083145142E1,1.461315962E1
2.980166319E1,7.379987240E0,-3.929664612E0,8.204681396E0,1.171423375E1
2.980968917E1,3.107327223E0,-3.988904238E0,3.385951042E0,6.085351588E0
2.981771516E1,-1.776720762E0,-1.470948160E-1,3.698815346E0,4.106045362E0
2.982574115E1,-3.240299225E0,2.268671989E0,4.315102577E0,5.853761348E0
2.983379765E1,-3.417059422E0,3.042642593E0,5.341677666E0,7.033312827E0
2.984182363E1,-6.104885936E-1,3.768070221E0,4.811951637E0,6.142143606E0
2.984984962E1,3.022523880E0,3.751736164E0,4.591101646E0,6.655027361E0
2.985787560E1,6.588860035E0,3.057760954E0,4.008727074E0,8.296557802E0
2.986593211E1,7.702765942E0,2.281732321E0,2.992284775E0,8.572786811E0
2.987395809E1,6.690286160E0,1.828603268E0,1.811536789E0,7.168359948E0
2.988198408E1,4.293575764E0,1.720874786E0,6.056451797E-1,4.665084024E0
2.989001006E1,2.066609621E0,1.930790067E0,-7.484273911E-1,2.925571597E0
2.989806656E1,-5.706838369E-1,2.044852972E0,-2.811172485E0,3.522753818E0
2.990609255E1,-2.692624331E0,2.205896139E0,-5.233660698E0,6.285491855E0
2.991411853E1,-3.749843121E0,2.600306988E0,-7.310214043E0,8.617548910E0
2.992214452E1,-3.952435017E0,3.212228060E0,-8.662717819E0,1.004902143E1
2.993020102E1,-3.970349312E0,3.703108788E0,-9.717275620E0,1.113113354E1
2.993822701E1,-4.677738190E0,4.467898846E0,-1.082947922E1,1.261431626E1
2.994625299E1,-5.209630013E0,5.447330952E0,-1.180923557E1,1.400970036E1
2.995430949E1,-4.944016933E0,6.294504166E0,-1.252826023E1,1.486678817E1
2.996233548E1,-4.478494167E0,6.541207790E0,-1.280118275E1,1.505704450E1
2.997036146E1,-4.281346321E0,6.394605637E0,-1.273040009E1,1.487561743E1
2.997841797E1,-4.548167706E0,5.978888512E0,-1.239560890E1,1.449427671E1
2.998644395E1,-5.056618690E0,5.570358753E0,-1.169836617E1,1.390863258E1
2.999446994E1,-5.611150742E0,5.313719749E0,-1.094637871E1,1.339939689E1
3.000249592E1,-6.445273399E0,5.230192184E0,-1.017210674E1,1.312890761E1
3.001055242E1,-7.078022957E0,5.316821575E0,-9.707079887E0,1.313751881E1
3.001857841E1,-7.331060410E0,5.662922859E0,-9.564243317E0,1.331494995E1
3.002660440E1,-7.407687187E0,6.256592751E0,-9.501740456E0,1.357578189E1
3.003466090E1,-6.758291721E0,6.890653610E0,-9.320966721E0,1.341775073E1
3.004268688E1,-5.635423660E0,7.086594105E0,-9.276692390E0,1.296282521E1
3.005071287E1,-4.557856560E0,6.968131542E0,-8.810974121E0,1.212279582E1
3.005873885E1,-3.353687763E0,6.800389767E0,-7.525662899E0,1.068307655E1
3.006679536E1,-9.453144073E-1,6.866961002E0,-5.381503105E0,8.775497046E0
3.007482134E1,1.608107567E0,7.301081657E0,-3.013572216E0,8.060609209E0
3.008284732E1,3.592124701E0,7.517338276E0,-2.636899948E-1,8.335662363E0
3.009087331E1,4.237892151E0,6.492072582E0,4.797651291E0,9.117247074E0
3.009889930E1,3.827579737E0,4.815524101E0,1.097961426E1,1.258537120E1
3.010695580E1,4.669841766E0,3.550338984E0,1.938838959E1,2.025640590E1
3.011498178E1,6.543735027E0,2.972623587E0,2.940714836E1,3.027271600E1
3.012300777E1,1.052330399E1,1.907918215E0,3.586743927E1,3.742797454E1
3.013103375E1,1.426002121E1,-2.968719304E-1,3.555268097E1,3.830704194E1
3.013909026E1,1.602361679E1,-1.286658049E0,3.097388649E1,3.489689712E1
3.014711624E1,1.748524475E1,-1.861047506E0,2.488455009E1,3.047028249E1
3.015514223E1,1.733459091E1,-9.783787131E-1,1.721369171E1,2.444905825E1
3.016316821E1,1.498155975E1,8.537840843E-2,9.218099594E0,1.759055946E1
3.017122472E1,1.067187500E1,6.763993502E-1,2.615287781E0,1.100845867E1
3.017925070E1,7.504836559E0,1.265740156E0,-1.968943119E0,7.861387087E0
3.018727668E1,4.859872818E0,1.754704237E0,-5.403557777E0,7.476348535E0
3.019530267E1,3.789501667E0,1.030659676E0,-6.389043331E0,7.499497112E0
3.020335917E1,3.111799240E0,-2.224664688E-1,-6.904080868E0,7.576220593E0
3.021138516E1,2.554154873E0,-1.467607737E0,-7.335633755E0,7.905004881E0
3.021941114E1,1.308579445E0,-2.281882763E0,-7.554569244E0,7.999430328E0
3.022746764E1,-1.530155182E0,-2.588229656E0,-7.241963863E0,7.841323117E0
3.023549363E1,-5.480983734E0,-2.807603359E0,-5.444039822E0,8.219573523E0
3.024351962E1,-7.706003189E0,-3.205983162E0,-2.911502361E0,8.839550847E0
3.025157612E1,-7.629918098E0,-3.243881464E0,-1.212521076E0,8.379058688E0
3.025960210E1,-6.927428722E0,-3.056199074E0,-7.449684143E-1,7.608192914E0
3.026762809E1,-6.751215935E0,-3.221413612E0,-8.214817047E-1,7.525374041E0
3.027568459E1,-7.072103977E0,-3.914999962E0,-1.831663609E0,8.288357554E0
3.028371058E1,-6.047144413E0,-4.328907967E0,-3.252830982E0,8.117161396E0
3.029173656E1,-4.254012108E0,-4.641551018E0,-4.460361958E0,7.715921439E0
3.029976255E1,-3.793235064E0,-4.755502701E0,-5.103004456E0,7.940031024E0
3.030781905E1,-4.219873428E0,-5.051940441E0,-6.308594704E0,9.117444878E0
3.031584503E1,-5.071514130E0,-5.707459450E0,-8.329307556E0,1.129923508E1
3.032387102E1,-6.178836823E0,-6.539243221E0,-1.093404102E1,1.415955435E1
3.033192752E1,-8.516614914E0,-8.057716370E0,-1.453105927E1,1.867113296E1
3.033995351E1,-1.033179665E1,-9.622823715E0,-1.819858551E1,2.303330790E1
3.034797949E1,-1.187337494E1,-1.133204651E1,-2.259063721E1,2.792363157E1
3.035600548E1,-1.356838322E1,-1.289136982E1,-2.568178940E1,3.177802300E1
3.036406198E1,-1.457783508E1,-1.361050701E1,-2.683550262E1,3.343506210E1
3.037208796E1,-1.388460732E1,-1.344637966E1,-2.540853119E1,3.192461282E1
3.038011395E1,-1.210844040E1,-1.314187813E1,-2.280098724E1,2.896909230E1
3.038813994E1,-7.780624866E0,-1.291905403E1,-1.937678719E1,2.455402130E1
3.039619644E1,-2.684244156E0,-1.321486092E1,-1.553682995E1,2.057257399E1
3.040422242E1,1.861255646E0,-1.339131451E1,-1.186149406E1,1.798573374E1
3.041224841E1,6.204752922E0,-1.312274551E1,-8.527540207E0,1.683521163E1
3.042027439E1,1.143092155E1,-1.239617920E1,-5.474295616E0,1.772848383E1
3.042833089E1,1.950391960E1,-1.096426582E1,-5.509457588E-1,2.238127669E1
3.043635688E1,2.743097687E1,-9.086660385E0,7.910558701E0,2.996002049E1
3.044438286E1,3.322767639E1,-6.190923691E0,1.942200470E1,3.898230728E1
3.045240885E1,3.713407898E1,-2.356832266E0,3.284019852E1,4.962834995E1
3.046046535E1,3.959374237E1,2.179565430E-1,4.259784698E1,5.815744585E1
3.046849134E1,3.962931061E1,1.286031246E0,4.797425461E1,6.223877602E1
3.047651732E1,3.607275009E1,2.619965792E0,4.671678162E1,5.908100545E1
3.048457383E1,3.191192245E1,5.235136032E0,4.084984207E1,5.210073935E1
3.049259981E1,2.813093948E1,8.286895752E0,3.301190948E1,4.415663671E1
3.050062580E1,2.473864365E1,1.075090790E1,2.602608490E1,3.748252400E1
3.050865178E1,1.940367889E1,1.253987026E1,1.840824509E1,2.954005058E1
3.051670828E1,1.306395912E1,1.311280727E1,1.158996773E1,2.183895818E1
3.052473427E1,7.985552311E0,1.391138077E1,5.795450211E0,1.705528668E1
3.053276025E1,5.130187035E0,1.479308891E1,2.773704529E-1,1.565986057E1
3.054081676E1,3.704133034E0,1.513048744E1,-3.757829189E0,1.602415464E1
3.054884274E1,2.178654194E0,1.496209908E1,-7.168752193E0,1.673325882E1
3.055686873E1,2.794589996E-1,1.431055260E1,-1.015069580E1,1.754726868E1
3.056489471E1,-2.552168846E0,1.380426025E1,-1.311604023E1,1.921201911E1
3.057295121E1,-5.832602978E0,1.194785309E1,-1.775349045E1,2.218010086E1
3.058097720E1,-8.700650215E0,9.608184814E0,-2.145014572E1,2.506246758E1
3.058900318E1,-1.240009403E1,7.951228142E0,-2.486030579E1,2.889669816E1
3.059702917E1,-1.575532532E1,6.972682953E0,-2.697333908E1,3.200639943E1
3.060508567E1,-1.837036133E1,6.141356945E0,-2.808903503E1,3.412008689E1
3.061311166E1,-2.048372269E1,5.696641445E0,-2.744432259E1,3.471635726E1
3.062113764E1,-2.221663857E1,5.847723484E0,-2.538638306E1,3.423803943E1
3.062919414E1,-2.325991058E1,5.935822010E0,-2.225262070E1,3.273280543E1
3.063722013E1,-2.299110603E1,6.353801250E0,-1.875323105E1,3.034213937E1
3.064524612E1,-2.179255676E1,7.174847603E0,-1.494668198E1,2.738242631E1
3.065327210E1,-1.984908104E1,8.692835808E0,-1.138780022E1,2.447924440E1
3.066132860E1,-1.699784851E1,1.015875721E1,-8.918701172E0,2.171797487E1
3.066935459E1,-1.442219162E1,1.179887104E1,-6.694230080E0,1.979963851E1
3.067738057E1,-1.130146408E1,1.341518116E1,-5.019186020E0,1.824506520E1
3.068543708E1,-8.194744110E0,1.478137016E1,-3.909796953E0,1.734731239E1
3.069346306E1,-5.895899773E0,1.532459641E1,-3.342875481E0,1.675648249E1
3.070148905E1,-4.401719093E0,1.514282799E1,-2.059952974E0,1.590357748E1
3.070954555E1,-3.073069096E0,1.510347080E1,1.021593094E0,1.544675488E1
3.071757153E1,-1.470498085E0,1.579678917E1,7.350244522E0,1.748505096E1
3.072559752E1,8.162698746E-1,1.685540962E1,1.470646477E1,2.238417378E1
3.073362350E1,4.546259880E0,1.784583855E1,2.199345398E1,2.868543969E1
3.074168000E1,1.154251766E1,1.842355537E1,2.752490616E1,3.507531277E1
3.074970599E1,2.069738388E1,1.876655960E1,3.009973335E1,4.106774168E1
3.075773198E1,3.187514877E1,1.869733047E1,2.961592484E1,4.735734663E1
3.076578848E1,4.053587341E1,1.792908096E1,2.612290764E1,5.144915238E1
3.077381446E1,4.422786713E1,1.660423470E1,2.182368469E1,5.203919728E1
3.078184045E1,4.457003784E1,1.582142067E1,1.978178978E1,5.126524000E1
3.078986643E1,4.446187973E1,1.496744442E1,2.074745560E1,5.129658912E1
3.079792294E1,4.471637726E1,1.149642658E1,2.373873520E1,5.191579498E1
3.080594892E1,4.368624115E1,4.908831596E0,2.533629036E1,5.073964823E1
3.081397491E1,3.907196808E1,-3.276089191E0,2.332658768E1,4.562325221E1
3.082203141E1,3.195015144E1,-1.062581348E1,2.006901932E1,3.919803089E1
3.083005740E1,2.529955482E1,-1.506208420E1,1.731774139E1,3.415901084E1
3.083808338E1,1.784087563E1,-1.819957733E1,1.404561424E1,2.909984085E1
3.084610936E1,1.199601650E1,-2.015151215E1,1.035910797E1,2.563784257E1
3.085416587E1,7.604726791E0,-2.162984848E1,7.234536648E0,2.404206180E1
3.086219185E1,3.911509514E0,-2.242528915E1,4.637471199E0,2.323143645E1
3.087021784E1,1.255381584E0,-2.156180573E1,3.474178314E0,2.187595401E1
3.087827434E1,-1.970448494E0,-2.318211365E1,7.400040627E-1,2.327747122E1
3.088630032E1,-3.306500912E0,-2.436940765E1,-1.220252275E0,2.462295663E1
3.089432631E1,-5.386716366E0,-2.397596169E1,-2.818540096E0,2.473474520E1
3.090238281E1,-6.760437489E0,-2.465645981E1,-4.776325703E0,2.600880260E1
3.091040880E1,-7.455505371E0,-2.657884789E1,-7.186499596E0,2.852482238E1
3.091843478E1,-9.035359383E0,-2.773101616E1,-9.699727058E0,3.073648779E1
3.092649129E1,-1.135149670E1,-3.205119324E1,-1.564022255E1,3.742662190E1
3.093451727E1,-1.304399395E1,-3.527582169E1,-2.052335739E1,4.284550819E1
3.094254326E1,-1.640173531E1,-3.637651443E1,-2.351808548E1,4.631811814E1
3.095059976E1,-1.873847580E1,-3.780970001E1,-2.431692505E1,4.870335444E1
3.095862574E1,-2.028338242E1,-3.972747803E1,-2.321635437E1,5.028605396E1
3.096665173E1,-2.054862785E1,-4.083672714E1,-1.964351082E1,4.975692824E1
3.097467771E1,-1.989281464E1,-4.085310364E1,-1.460989094E1,4.772995982E1
3.098273422E1,-1.723886871E1,-4.010063553E1,-9.771926880E0,4.472952179E1
3.099076020E1,-1.331139278E1,-3.849539185E1,-6.239332199E0,4.120700957E1
3.099878619E1,-7.599138737E0,-3.563484573E1,-2.846004248E0,3.654707759E1
3.100684269E1,-1.944479465E0,-3.219631195E1,-6.295990944E-1,3.226112054E1
3.101486867E1,2.300624847E0,-2.879605484E1,5.160322189E-1,2.889242008E1
3.102289466E1,5.415884018E0,-2.538363647E1,4.913251400E-1,2.595962636E1
3.103095116E1,6.926959038E0,-2.265045357E1,-3.299093246E-2,2.368600635E1
3.103897715E1,7.926933289E0,-2.002749252E1,-5.185632706E-1,2.154543191E1
3.104700313E1,8.440240860E0,-1.746196747E1,-4.914972782E-1,1.940101913E1
3.105502912E1,9.292443275E0,-1.445361519E1,3.829586506E-1,1.718729622E1
3.106308562E1,1.202140331E1,-1.034813118E1,1.979680777E0,1.598490202E1
3.107111160E1,1.625655556E1,-6.227108479E0,3.605547428E0,1.777786407E1
3.107913759E1,2.370539093E1,-1.629431009E0,6.124792099E0,2.453800487E1
3.108719409E1,3.221864319E1,2.528748751E0,9.914742470E0,3.380440293E1
3.109522008E1,4.006769943E1,6.459089756E0,1.511720657E1,4.330900960E1
3.110324606E1,4.415016937E1,1.079673004E1,2.021254539E1,4.974287714E1
3.111130256E1,4.347609711E1,1.448293495E1,2.320866776E1,5.136699995E1
3.111932855E1,4.023203659E1,1.825965691E1,2.490223503E1,5.071639920E1
3.112735454E1,3.706435776E1,2.078082275E1,2.554362869E1,4.957909012E1
3.113538052E1,3.499622345E1,2.139286804E1,2.508087158E1,4.807744355E1
3.114343702E1,3.272871399E1,2.095574951E1,2.339386749E1,4.536061280E1
3.115146301E1,2.905249214E1,2.046048546E1,2.092302895E1,4.123653605E1
3.115948899E1,2.318088150E1,1.968699837E1,1.704601288E1,3.486398897E1
3.116751498E1,1.733887863E1,1.901199722E1,1.263967037E1,2.866799640E1
3.117557148E1,1.241182613E1,1.850440788E1,8.650169373E0,2.390171478E1
3.118359747E1,8.833903313E0,1.794648743E1,5.590174675E0,2.076931177E1
3.119162345E1,6.579441071E0,1.739494896E1,3.582684278E0,1.893961248E1
3.119967995E1,4.557625771E0,1.669948196E1,1.749175072E0,1.739839832E1
3.120770594E1,2.643091202E0,1.596905899E1,1.703319550E-1,1.618721067E1
3.121573192E1,8.556756973E-1,1.512886810E1,-1.350176334E0,1.521308013E1
3.122378843E1,-9.294033051E-1,1.419039631E1,-2.658711433E0,1.446720030E1
3.123181441E1,-2.931185722E0,1.334683037E1,-3.893423080E0,1.420874639E1
3.123984040E1,-4.606255531E0,1.234350014E1,-5.278050900E0,1.419286465E1
3.124786638E1,-6.805562019E0,1.141885567E1,-6.769752026E0,1.491762319E1
3.125592288E1,-9.437211990E0,1.057685566E1,-8.622301102E0,1.659141109E1
3.126394887E1,-1.247318172E1,9.503475189E0,-1.100137615E1,1.915532772E1
3.127197485E1,-1.552717876E1,8.355504990E0,-1.329954624E1,2.208587047E1
3.128003136E1,-1.837572479E1,7.029994011E0,-1.462567425E1,2.451526921E1
3.128805734E1,-2.123450661E1,5.914073944E0,-1.533942223E1,2.685476523E1
3.129608333E1,-2.322316933E1,5.001197815E0,-1.549863815E1,2.836433249E1
3.130410931E1,-2.442313385E1,4.465931892E0,-1.530115891E1,2.916435287E1
3.131216581E1,-2.504723358E1,4.334014893E0,-1.461417484E1,2.932101126E1
3.132019180E1,-2.462317085E1,4.493657112E0,-1.353333282E1,2.845425442E1
3.132821778E1,-2.265223503E1,5.108643055E0,-1.235925770E1,2.630538418E1
3.133627429E1,-2.091007614E1,5.816124439E0,-1.010881996E1,2.394257356E1
3.134430027E1,-1.794235611E1,7.280838013E0,-8.484175682E0,2.114048206E1
3.135232626E1,-1.478556252E1,8.240580559E0,-6.652868271E0,1.818737703E1
3.136035224E1,-1.218398285E1,8.850309372E0,-5.111392021E0,1.590294760E1
3.136840874E1,-9.198781013E0,9.690246582E0,-3.781930447E0,1.388601631E1
3.137643473E1,-6.586524010E0,1.057857037E1,-2.660695076E0,1.274236037E1
3.138446072E1,-3.588333130E0,1.172931099E1,-1.833376884E0,1.240218294E1
3.139251722E1,2.884693146E-1,1.302638912E1,-4.901549816E-1,1.303879902E1
3.140054320E1,3.993320465E0,1.378504086E1,1.663698912E0,1.444790136E1
3.140856919E1,9.449289322E0,1.458900833E1,6.081084251E0,1.841488035E1
3.141662569E1,1.670146561E1,1.691161156E1,1.307771301E1,2.712873267E1
3.142465168E1,2.471525574E1,2.041825104E1,2.026641083E1,3.792724943E1
3.143267766E1,3.420525360E1,2.394678497E1,2.500988960E1,4.867178302E1
3.144070365E1,4.315070724E1,2.635199738E1,2.626912308E1,5.697787403E1
3.144876015E1,5.341083527E1,2.745763588E1,2.435167885E1,6.480465535E1
3.145678613E1,6.058861542E1,2.493965721E1,2.023801422E1,6.857509781E1
3.146481212E1,6.098342514E1,1.916708374E1,1.547537994E1,6.577113824E1
3.147283810E1,5.465492630E1,1.109878731E1,1.022036839E1,5.669920615E1
3.148089461E1,4.690097809E1,4.139827251E0,6.642742157E0,4.754961555E1
3.148892059E1,3.764474487E1,-2.177928209E0,4.707671165E0,3.800042573E1
3.149694658E1,2.911195374E1,-6.489259720E0,5.092848778E0,3.025811380E1
3.150500308E1,2.179890251E1,-9.820924759E0,6.620038509E0,2.480861995E1
3.151302906E1,1.556272125E1,-1.306881142E1,8.166884422E0,2.190182928E1
3.152105505E1,1.039796448E1,-1.583317471E1,8.556507111E0,2.078511247E1
3.152908103E1,4.147587299E0,-1.858304787E1,8.564404488E0,2.087776743E1
3.153713754E1,-1.983396530E0,-2.006353378E1,7.829466343E0,2.162821751E1
3.154516352E1,-7.489455223E0,-2.075643349E1,7.102626801E0,2.318121606E1
3.155318951E1,-1.095963764E1,-2.151507950E1,5.815750122E0,2.483616823E1
3.156124601E1,-1.237006569E1,-2.278861427E1,4.014059067E0,2.623837144E1
3.156927200E1,-1.316403008E1,-2.492614555E1,1.235202789E0,2.821577831E1
3.157729798E1,-1.349462891E1,-2.748205566E1,-1.736386538E0,3.066567187E1
3.158535448E1,-1.452227020E1,-3.001128006E1,-5.028522015E0,3.371734415E1
3.159338047E1,-1.590208912E1,-3.233831024E1,-7.678218365E0,3.684559383E1
3.160140645E1,-1.770695496E1,-3.457590485E1,-9.108918190E0,3.989989775E1
3.160946296E1,-2.028236389E1,-3.768903732E1,-9.282865524E0,4.379508433E1
3.161748894E1,-2.310346603E1,-4.081320572E1,-8.620175362E0,4.768433000E1
3.162551492E1,-2.549759293E1,-4.275937271E1,-6.864398956E0,5.025545913E1
3.163357143E1,-2.652684021E1,-4.355266190E1,-4.475533485E0,5.119119074E1
3.164159741E1,-2.620505333E1,-4.358514023E1,-2.449920416E0,5.091533540E1
3.164962340E1,-2.384178162E1,-4.259932709E1,-4.810852110E-1,4.881971591E1
3.165764938E1,-1.895131111E1,-4.056143951E1,7.921636701E-1,4.477733904E1
3.166570588E1,-1.304407978E1,-3.799901581E1,1.491452456E0,4.020320448E1
3.167373187E1,-7.281011105E0,-3.462973785E1,1.151527166E0,3.540561935E1
3.168175786E1,-3.278048992E0,-3.153212738E1,5.799983740E-1,3.170736603E1
3.168981436E1,3.463382721E-1,-2.820239830E1,-2.494603395E-2,2.820453585E1
3.169784034E1,3.338777542E0,-2.543150139E1,-3.998085260E-1,2.565284673E1
3.170586633E1,6.046255112E0,-2.286434555E1,-3.957763910E-1,2.365358614E1
3.171392283E1,8.382699013E0,-2.046781158E1,3.443480730E-1,2.212056802E1
3.172194882E1,1.002096653E1,-1.829228592E1,9.754354954E-1,2.088010940E1
3.172997480E1,1.248983192E1,-1.535474396E1,1.781653643E0,1.987305596E1
3.173800079E1,1.672932434E1,-1.155494976E1,2.447613478E0,2.047871990E1
3.174605729E1,2.364917755E1,-8.374620438E0,2.232399940E0,2.518732768E1
3.175408327E1,3.168772888E1,-6.225816727E0,1.437903404E0,3.232553978E1
3.176210926E1,3.895061493E1,-3.671888828E0,1.581796527E0,3.915527105E1
