Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.731843333,0.136952498,1.556913261,1.449377995,2.131532656
2.741894333,0.322480083,1.862126078,1.227794834,2.253660819
2.751946333,0.594390594,2.133908023,1.177637419,2.508723484
2.761998333,0.838803989,2.38407559,1.324375634,2.853310248
2.772050333,1.038014241,2.553405401,1.700484332,3.238672516
2.782101333,1.17617291,2.54502751,2.135887306,3.524565551
2.792153333,1.128529285,2.483639347,2.544654458,3.73059098
2.802205333,0.959427005,2.514488087,2.943632201,3.988498596
2.812256333,0.793081102,2.502474983,3.169442899,4.11542549
2.822308333,0.674144569,2.288151579,3.11681328,3.924873701
2.832360333,0.600646457,2.060357652,2.832543874,3.553752189
2.842412333,0.564807337,1.948269159,2.490755993,3.212261736
2.852463333,0.531810769,1.94158316,2.339866839,3.086672105
2.862515333,0.529834483,2.036530686,2.470373184,3.245138747
2.872567333,0.463555709,2.093410939,2.867474556,3.580455778
2.882618333,0.222002918,1.960404324,3.389380653,3.921781689
2.892670333,-0.180762725,1.60509768,3.868464081,4.192138842
2.902722042,-0.498308196,1.064058178,4.156690298,4.319560753
2.912774042,-0.706684251,0.409347049,4.004118315,4.08655492
2.922825042,-0.919292155,-0.15511289,3.50355397,3.625472176
2.932877042,-1.248070932,-0.559922793,2.667864647,2.998115468
2.942929042,-1.489919372,-0.776342716,1.617460887,2.332112233
2.952981042,-1.634538996,-0.838060077,0.523053905,1.909881622
2.963032042,-1.655629026,-0.807514369,-0.53049858,1.916928708
2.973084042,-1.613159967,-0.731404525,-1.536862282,2.345033759
2.983136042,-2.077564253,-0.452811888,-1.58454574,2.651810143
2.993187042,-1.936299324,-0.006854691,-1.283608262,2.323134139
3.003239042,-0.970498781,-0.100898676,-0.61554107,1.153663397
3.013291042,0.048991627,-0.245359401,0.130785257,0.282322863
3.023343042,0.567831883,-0.472685113,0.80402782,1.091936353
3.033394042,0.837132124,-0.709327777,1.685668073,2.011321193
3.043446042,0.859840809,-1.037110408,2.502208934,2.84182578
3.053498042,0.582199807,-1.382194657,3.144646611,3.483994976
3.063549042,0.326764484,-1.961481235,3.190958898,3.759840735
3.073601042,-0.025100196,-2.591874525,2.60392242,3.67407887
3.083653042,-0.412831698,-2.914767713,1.577409799,3.339838694
3.093705042,-0.735662613,-2.910954452,0.452541162,3.036387459
3.103756042,-0.860488242,-2.712828273,-0.555359187,2.899707068
3.113808042,-0.750952644,-2.391751522,-1.411095105,2.876733323
3.123860042,-0.603812797,-2.114523042,-2.194988038,3.107051669
3.133912042,-0.597034851,-1.890107197,-2.7914245,3.423595561
3.143963042,-0.673484126,-1.7376276,-3.157116383,3.666103436
3.154015042,-0.839348584,-1.713282718,-3.28541482,3.799183367
3.164067042,-0.967606456,-1.788417393,-3.314252118,3.888311475
3.174118042,-0.865430309,-1.775666077,-3.157537383,3.724513654
3.184170042,-0.904051022,-1.591453349,-2.781925113,3.330035938
3.194222042,-1.237764045,-1.729970379,-2.538854604,3.312195653
3.204274042,-1.59683805,-2.342354245,-2.622152869,3.861631887
3.214325042,-1.780165217,-2.929018547,-2.830650546,4.44530318
3.224377042,-1.765320014,-3.108900535,-3.173706104,4.780588638
3.234429042,-1.887990359,-3.081949257,-3.385993946,4.952562348
3.244481042,-1.965323733,-2.854069229,-3.352947822,4.821873872
3.254532042,-1.806438804,-2.483861834,-3.093893364,4.35946865
3.264584042,-1.404167324,-2.127989764,-2.606549574,3.646111215
3.274636042,-0.969843746,-1.91259208,-2.10292889,3.003483856
3.284687042,-0.747715771,-1.884841195,-1.582568797,2.57220318
3.294739042,-0.819336562,-2.045158399,-1.197804465,2.507732206
3.304791042,-1.182714848,-2.324010067,-0.892527183,2.75616436
3.314843042,-1.694185273,-2.6123275,-0.533984106,3.159059628
3.324894042,-2.288799889,-2.874295625,-0.161436946,3.677803986
3.334946042,-2.597146082,-2.992510246,0.233531946,3.9692345
3.344998042,-2.556500332,-2.936114143,0.487281809,3.923506566
3.355050042,-2.106562204,-2.90906814,0.438514861,3.618366626
3.365101042,-1.598143002,-2.824564764,0.250767784,3.255013309
3.375153042,-1.447606874,-2.548349606,0.042510427,2.931118986
3.385205042,-1.295722962,-2.286415687,-0.239121299,2.6388963
3.395256042,-1.118601152,-2.003857176,-0.490743361,2.346815111
3.405308042,-1.037360084,-1.82681138,-0.557068913,2.173403215
3.415360042,-1.184272985,-1.72428747,-0.468422785,2.143616031
3.425412042,-1.545220145,-1.605157468,-0.464427382,2.275945647
3.435463042,-1.821240445,-1.477910653,-0.436675912,2.385754076
3.445515042,-1.45143563,-1.396026245,-0.129290124,2.01798677
3.455567042,-0.748276666,-1.289827945,0.335850618,1.528518804
3.465619042,-0.192610207,-1.202210635,0.690639199,1.399782699
3.475670042,0.082381129,-1.167696275,1.047196562,1.570643779
3.485722042,0.119691043,-1.16280274,1.577157199,1.963125311
3.495774042,0.255970636,-1.230230784,2.521883061,2.817602336
3.505825042,0.499463314,-1.211855178,4.04136274,4.248607933
3.515877042,0.797776562,-0.857689911,5.548321191,5.670621436
3.525929042,1.476169353,-0.245080343,6.262976659,6.439255932
3.535981042,2.156140307,0.438153211,6.250850703,6.626767973
3.546032042,2.298563277,1.166747564,5.816472162,6.362078389
3.556084042,2.055440728,1.723229124,4.953910789,5.63343477
3.566136042,1.915894003,1.556803333,3.588369003,4.355534244
3.576188042,1.562359942,1.009730236,1.889968618,2.651887086
3.586239042,0.989114123,0.808605898,0.526114923,1.381661014
3.596291042,0.521952582,0.907502341,-0.019126242,1.047072495
3.606343042,0.743917859,0.958912231,-0.160464554,1.224203953
3.616395042,1.495139767,1.048735696,-0.160862165,1.833348335
3.626446042,2.282944195,1.261436351,-0.161339298,2.613252042
3.636498042,2.886404624,1.816689557,0.163212746,3.414429821
3.646550042,3.380295542,2.179319839,0.805094352,4.101708159
3.656601042,3.630455215,2.155659812,1.305638232,4.419475702
3.666653042,3.536260956,2.030324598,1.435260478,4.322884704
3.676705042,3.345156114,1.858250543,1.10091961,3.981857418
3.686757042,2.845675844,1.636875251,0.563759297,3.330924217
3.696808042,2.286437906,1.278316532,0.017665608,2.619580792
3.706860042,1.62424775,0.857705698,-0.348485282,1.869567279
3.716912042,0.855066119,0.496625952,-0.538303444,1.125853455
3.726964042,0.210966371,0.18967549,-0.543217444,0.612836677
3.737015042,-0.342989484,0.020369653,-0.541390189,0.641217627
3.747067042,-0.793726196,-0.203108006,-0.51498007,0.967707915
3.757119042,-1.050622738,-0.460051619,-0.569927525,1.280731437
3.767171042,-1.335528906,-0.733013971,-0.825758997,1.732866083
3.777222042,-1.632528577,-1.01950181,-1.132480541,2.233169423
3.787274042,-1.742652698,-1.283788064,-1.377165467,2.565450241
3.797326042,-1.854067006,-1.415999749,-1.332623132,2.686727408
3.807377042,-1.76911778,-1.330080178,-1.065607105,2.456503512
3.817429042,-1.516766863,-1.216694773,-0.842331176,2.11906812
3.827481042,-1.275638507,-1.233181582,-0.579445038,1.866479833
3.837533042,-1.02223246,-1.267602971,-0.198305395,1.640457718
3.847584042,-0.891873172,-1.294218912,0.048220818,1.572502971
3.857636042,-0.844149368,-1.481436817,0.165144666,1.713042894
3.867688042,-0.842646925,-1.683871223,0.392458098,1.923408302
3.877740042,-0.941016973,-1.819092471,0.429808357,2.092688602
3.887791042,-0.927915117,-1.904085551,0.152050411,2.1236025
3.897843042,-0.806894125,-1.905824513,-0.025203838,2.069753714
3.907894667,-0.864258819,-1.879347151,-0.370199502,2.101413023
